,nu,nd,iA,beta,delta,Iu,Id,I0,ABCD,ABDC,ACBD,ACDB,ADBC,ADCB,BACD,BADC,BCAD,BCDA,BDAC,BDCA,CABD,CADB,CBAD,CBDA,CDAB,CDBA,DABC,DACB,DBAC,DBCA,DCAB,DCBA,A_win,B_win,C_win,D_win,winner,u_high,u_low,aud,u_high_det,u_low_det,aud_det,total_shock,high_after_shock,high_ex_ante,different
1004,2.8759171170409226,2.1506119930948375,56.82732622067619,0.09711230351254407,0.5702886078898121,26.52574770617784,17.186082858450334,17.171024930304835,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,A,140.3488331148619,141.9135105556776,73.57341610223148,122.04393025418176,128.22509673062282,58.76139932079623,14.81201678143524,False,False,False
1005,4.041520583046033,0.7206917115374456,46.03421286024633,0.4007874374077498,0.042902151398002464,65.6565875452381,11.776500732117057,25.54214888136309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,608.5719819443102,155.83988294841458,88.73007728265245,534.5797395065039,142.64544418526827,69.60139497199125,19.128682310661198,True,True,False
1006,1.9364307023702354,1.8718633228398673,67.46229689353552,0.48898434966986526,0.7374831813458611,68.33794885237216,22.049533984534577,49.095504092818146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,A,115.21930714999179,152.65120599024522,142.66260717476388,101.61515899411887,139.50066776530988,115.90099574522824,26.761611429535648,False,False,False
1007,4.5972208799234915,2.5645003378578277,51.346072629905315,0.5163134816797226,0.27306432697254146,36.09513469712099,34.48324048427597,23.214892200649185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,D,678.3747524915362,470.9885859532099,153.33789800118979,368.2555705632911,297.9926025963229,60.54018406518617,92.79771393600362,True,True,False
1008,9.976692029291872,5.213243055030264,39.84581378975993,0.4275481536679979,0.22278547212088895,34.85641836626389,33.32617545380667,10.370388753069548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,434.2363264011498,408.6218060195898,11.153500216052436,668.2966367075236,530.9282061350137,41.33913410563679,-30.185633889584352,True,True,False
1009,7.897531335084707,4.589528106676771,95.81625586641286,0.08881221104320702,0.9757869927736298,76.18000958607696,12.771464956734825,9.388196086339583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B,601.1984440386119,699.0074662723421,-2.277805559757722,603.8728889394442,700.5616785345461,11.708195782036775,-13.986001341794497,False,False,False
1010,9.142358913638105,0.8437230742120694,67.00653295616266,0.22194307970621274,0.18819336583432444,88.42460776032871,26.39620916923966,62.8330047122403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,751.4924498963197,143.95904622251095,-7.668872678761645,1678.4655484423124,229.5068353440256,117.22935269849413,-124.89822537725577,True,True,False
1011,6.496075955709992,4.17032491221478,97.96537583684548,0.760372160750144,0.8524425236780255,62.87283854384147,49.11415778302932,31.682492596181156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B,654.4308777265844,682.3290875280767,256.6434046597165,452.6520798371659,552.7919402822324,46.13801622159981,210.5053884381167,False,False,False
1012,2.2573471507731457,1.144496398025836,97.33135951784733,0.5800406800189747,0.5828082475366402,51.77670222333739,45.01028045280846,5.348165040211583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,57.29775338524746,88.30875316590485,-63.26567782159131,160.15502029597317,140.45836225451507,45.95400548710363,-109.21968330869494,False,True,True
1013,3.695285561180576,2.1150690116967183,78.3934277193203,0.3960152995520667,0.9234771722725371,94.65580125944172,9.670901392943698,2.7469376895372544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B,345.4284520338921,397.9162869530356,-15.389562876301492,352.25330481987976,401.82262501488293,8.745824453868115,-24.135387330169607,False,False,False
1014,9.602819272064774,2.9678828051288884,95.72388773809804,0.9602293152563138,0.6205342329889927,96.48906140905159,83.29016299864989,2.971298547654977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,D,929.434914588617,573.6228150573099,0.7870314048011693,1069.7565508531247,616.9911384275608,39.295237029467906,-38.508205624666736,True,True,False
1015,5.9140660607506135,1.8975180870419062,34.1098267864409,0.8313248152958583,0.5017801548270482,75.27935455904627,39.48732670870717,38.83499814271856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,179.52512465080596,200.44426928513295,-90.16850277443439,609.7080699084928,338.4677392596663,55.82919076313535,-145.99769353756975,False,True,True
1016,7.548539481859335,6.546439922084045,44.99363664668965,0.21806302093291652,0.8345236710776696,90.90205806159638,18.320681226922776,52.06973077592788,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,A,-0.12306606160271233,119.82851044625995,-110.81333892745553,277.67552696213124,360.7482014725563,111.5848433690152,-222.39818229647074,False,False,False
1017,9.240896805568466,6.9745600895341395,76.51159362793655,0.6833848341464227,0.1046780997921204,49.14523945143237,47.77710825799175,28.99923966510197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,C,2093.59039212976,1913.360126105789,199.6823148709742,1488.1190011594967,1456.3810376399117,126.50098472510118,73.18133014587302,True,True,False
1018,8.986400799595405,0.6318997758264833,25.54838465983298,0.13444972839381408,0.3887950777311515,80.86536232590345,55.125784624472374,0.01126281002047369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,1255.5576546832106,139.3862753862781,96.2887534003327,812.5179507761115,108.2329031047155,15.626561270128331,80.66219213020436,True,True,False
1019,4.975522359314006,2.373470022705244,30.176342274339028,0.9106542263054197,0.7237435286875601,56.06305578202776,20.749471571442378,22.33008989933961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,296.8695643252574,274.67946718683265,13.042060858215962,321.09471245235613,286.2355730030651,30.66649973316492,-17.624438874948957,True,True,False
1020,9.97039205267728,4.677093454801362,32.09908943506975,0.49862428742013987,0.7857784548609617,70.57497222068754,0.30334461290570935,54.27927060387548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,942.7901399801949,772.346944584337,111.95891385578743,834.2806967476552,721.4453547525937,61.155587140212305,50.803326715575125,True,True,False
1021,3.2504918531279827,0.7389647670864841,99.702892886707,0.7049292582878561,0.945950201959635,69.70679465823632,54.97245244969863,36.35658074653857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,207.20128160546597,98.61587391151193,-110.30940818401771,233.91556976971108,104.68908332816551,41.74550197110523,-152.05491015512294,True,True,False
1022,1.748065409961781,1.0278539405366505,40.99646106087233,0.03849945138480315,0.041759955481389444,97.56925020604147,89.51272257170116,62.570038708974785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,529.8320236094152,411.82558564412506,214.4838072018299,341.1704516092956,300.89350089313075,101.85448938105057,112.62931782077933,True,True,False
1023,6.254664924023297,4.108047532133318,97.56930758271963,0.28009300119329095,0.14550667186665567,96.1120383545455,74.50280528796077,83.35874317576287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,C,2480.4053568261797,1935.184804013795,376.9088031726442,1802.6124336936846,1490.0121882150877,250.08980871154978,126.8189944610944,True,True,False
1024,9.977404136776407,2.8870359794047107,81.0796812621906,0.6718668779800776,0.7023835800492831,88.34242129934249,19.924844098217388,76.04392363440222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,1547.282025639589,702.7652930690133,224.23559424396228,1178.8903390675137,596.1684228743989,100.1745681024006,124.06102614156167,True,True,False
1025,3.157638205172689,1.2693761455192543,75.52995194662883,0.9927765247729676,0.8520039057315023,68.87253589681109,12.10296695240336,32.444739044292035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,170.62612332463152,156.01715762659077,-100.24954128045147,237.86031153656822,183.04542025014766,43.62287693268041,-143.87241821313188,True,True,False
1026,8.304702706570154,3.111887406279058,56.47968612808816,0.04629763154146671,0.480205140229078,76.90345919793188,18.282560446673422,26.32558349741926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,1353.5462213539736,746.5074678948955,165.60774126426742,879.0313718026247,568.7001656246983,55.68343402827453,109.92430723599287,True,True,False
1027,9.301690798609531,1.2776104429530488,35.21505982841002,0.5459450651966969,0.4250717932112926,87.92432034152642,4.431127174311166,38.2863281873703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,1450.6376385281683,311.58172948154606,118.32758799816847,1130.8649859853758,267.66015768295006,58.53245938647512,59.79512861169335,True,True,False
1028,7.102025736013835,0.8132616639930879,60.999509665420604,0.13125068565691256,0.33193830474028263,55.709932616796344,29.8733066624434,7.4490665956320035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,-216.31196848324007,20.536604099665098,-128.98167579701413,624.3450622476579,116.80127013612265,48.200502432724406,-177.18217822973855,False,True,True
1029,7.665213807956301,3.080217830968693,32.58311967383044,0.6088904043334288,0.12197273295708533,96.2966780962374,36.08121975332741,41.77574373602846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,2568.904682851101,1328.912891917449,272.02043089730813,1211.8418341143238,783.5857439538263,70.38461125497403,201.6358196423341,True,True,False
1030,5.8105562054020865,4.556835779561733,22.63384632213882,0.702896124008824,0.47126645279982526,97.89498529710194,41.51053636384866,79.53150872307084,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,A,1092.7556624775143,1046.1328498842022,277.1780421713917,766.6447215977778,790.3855597838578,171.03029129882975,106.14775087256197,True,False,True
1031,4.299122706391415,4.200720674351005,52.43736581806456,0.4063236668829643,0.7414619186424346,85.72250808311944,44.36166783860699,0.7270564762533183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B,381.65700077024763,733.0176178048874,11.808883573705844,384.40818530359405,735.7058308514704,14.284112426300513,-2.4752288525946695,False,False,False
1032,7.5114921715650995,3.6139007187611263,74.35803019362824,0.774175078003985,0.41772237115428035,54.0192341164365,13.300089116229385,41.55823568106701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,299.8934630430505,339.5037582871271,-24.206004871124975,776.9027416715288,569.0006592380334,84.85525318785129,-109.06125805897626,False,True,True
1033,9.653975859790432,1.8107058477687643,69.36719846390308,0.0395276402733189,0.06040496084206903,88.36295087123246,84.4863288311251,6.8820866138969095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,26.622090439159603,164.9925680708682,-91.1087411230398,1506.69004794913,442.5950548266877,72.05916217086389,-163.1679032939037,False,True,True
1034,3.216321495104255,2.865411110042464,53.79891588689969,0.09721209865364888,0.2895284878340205,48.502190150000914,32.25600837203959,17.960691825447306,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,A,603.239525373199,629.8509967538549,218.5868381713275,273.17245915203546,335.79524391668815,74.14398077395057,144.44285739737694,False,False,False
1035,7.832577746331961,1.240530647851732,13.046114325662206,0.34304570936849477,0.4443590692053345,52.294947452253346,40.04515816176648,4.858030287963855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,D,114.73241850908096,83.04490779382596,-67.75390493319824,462.2950623566432,138.09218925147798,12.106985395128422,-79.86089032832666,True,True,False
1036,8.622168302454252,1.373556758475245,71.44848361360584,0.7796930703410526,0.9761515228233787,65.78741540203443,34.97176181892737,50.854456782437275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,582.3088144369918,183.12760581409714,73.33059615325669,578.037518303203,182.4471658753007,52.55839431320056,20.77220184005614,True,True,False
1037,6.642950277542035,3.6819687451027328,2.4757361435824077,0.5421666468310352,0.9319130193801654,79.36857322399588,48.99237500184416,9.618299099699279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B,475.7988266340261,555.9522388626857,-113.73609953888007,531.6680689425015,586.9187214341151,9.786864498527198,-123.52296403740726,False,False,False
1038,8.803669357769785,4.931977664678817,33.19032215476606,0.5889994799280569,0.8492608215697262,57.14101295989173,12.564971199854625,6.426915436950386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B,697.9153256804728,672.8032149041227,146.8396690494937,518.2188529630374,572.1339423715531,11.429997330395938,135.40967171909776,True,False,True
1039,5.984179545198086,1.5857000380103459,44.1279023565507,0.8146443296950121,0.9596058732802459,94.93240747032863,25.33921016801338,11.520653396392566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,622.1299230456221,315.38757146758803,223.54822243217743,571.308287071657,301.92075124820957,13.303161476060009,210.2450609561174,True,True,False
1040,4.645022046590177,3.23623329810263,40.36492027832197,0.977427258498747,0.008387178457679445,52.34354031248435,24.493104202327565,11.69538950867186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B,790.0518148182929,719.8329059647396,118.7380342969546,481.3706145846692,504.7716277459076,51.72176199718954,67.01627229976506,True,False,True
1041,6.346851649471292,3.1327328672610157,56.40511469135975,0.3323408162465825,0.20577887312305876,68.97672842411409,67.40785478673396,46.045950061409435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,D,742.8317800995933,582.7388744768787,60.5154926766808,895.7122535811515,658.1989152166052,90.84408381320429,-30.328591136523492,True,True,False
1042,4.377688450253254,0.1139870634904172,48.15360317771123,0.5636078123341136,0.9074090527222537,89.16963980437902,63.391618993771225,85.6367196163192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,419.8187868577621,21.09550480033624,72.68539347186771,426.87562246919396,21.279251994322873,90.09530734938018,-17.40991387751247,True,True,False
1043,8.180899533200657,4.37071909780104,67.01007774735861,0.556307918038056,0.8858565686206106,70.0374319226921,29.559170770650887,17.15683609858204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B,597.6493770387748,625.413492055839,26.429952990790724,596.1325593575353,624.6031185779138,24.80559630966522,1.6243566811255068,False,False,False
1044,2.7879371298060827,2.288817778203054,55.391926765115386,0.13518142667855937,0.40884953858034756,68.60115723091995,25.610479179177958,14.926404450596698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B,74.9047360480744,218.51022464583005,-70.59745202234336,269.8224327702892,378.5321579866394,47.671367516718256,-118.26881953906161,False,False,False
1045,7.77580274704733,2.3381255596891193,18.04304508084614,0.8311584761699534,0.04399959808786302,77.41395421830578,34.16397842435032,43.783567276411105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,D,910.9118860663954,454.9079164184861,41.56173535819296,1055.652813021821,498.43042745132885,61.03272562541882,-19.470990267225858,True,True,False
1046,2.690004529368929,0.19723969580909717,51.43145880387211,0.5350249876661857,0.07620766678772894,86.60131529602134,42.43316916509766,50.09315860873686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,518.6865695501598,55.112967620416455,114.98108643780107,475.5072607877853,51.946923239243695,97.60514593767667,17.375940500124397,True,True,False
1047,6.903510050696547,2.168586328186024,25.926340287726678,0.2529111208313516,0.4378350298500354,96.99177738342306,92.36657439094185,12.009385945841922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,985.0556585295831,519.7686809063987,81.28810635697786,772.7548952217459,453.0790506470235,26.584266259789615,54.70384009718824,True,True,False
1048,2.3046381954792206,0.9154402506404224,48.44783256465174,0.858819606334065,0.6469399521320606,71.55947773842583,47.77238293478286,11.436131398351401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,244.70327594173148,162.70859791646052,98.0545112513112,188.1419250903021,140.2414977436168,28.541125482725256,69.51338576858595,True,True,False
1049,5.176489712286035,3.7847594503975355,53.56036271942273,0.9257236735008757,0.8689910205465408,69.49457594220557,27.227186675278013,20.848138597554488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B,432.4499619136005,579.203452696825,107.21849292679397,378.6350890397632,539.8570307001221,27.865027056583166,79.35346587021081,False,False,False
1050,7.417991589178494,3.9536378958248166,96.72118833391418,0.7237855009414514,0.2696041441679836,88.81773986357987,31.60425869539796,59.87959571995199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,701.3074961749736,724.9357431224062,7.836415259680379,1366.0393580473722,1079.2242386088176,130.5243508501909,-122.68793559051052,False,True,True
1051,6.717660104953591,1.2729571356967173,77.20085983424386,0.09190117044192336,0.2490791524614897,63.11209170174076,41.44775454982997,19.08761975911828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,1205.9081039248877,308.85149062926286,155.01104492046193,812.6861805450255,234.3382456215741,77.05935485655041,77.9516900639115,True,True,False
1052,3.6645299520343224,3.068556479424446,14.472852759650312,0.8644356444997875,0.9990353567224888,31.15017792456085,30.898993892091255,24.55464770759015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,A,112.47084334080856,188.99468142214764,-214.838178003909,113.4039375577923,189.77602373423585,49.1232565553013,-263.9614345592103,False,False,False
1053,7.71649954115988,3.8789861905946466,55.137586165308996,0.08971738802225138,0.4948348584430855,73.06683141350473,71.79741426336612,34.071871940523614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,1014.935404235248,793.6203510792092,115.72675696512877,805.2122083598633,688.1951675087696,61.92545846082851,53.801298504300256,True,True,False
1054,6.727994543444663,0.7806585742488881,38.77272413623275,0.6358427728874345,0.4602137226750762,95.69763195768381,47.61459032087557,33.959664572669126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,725.5222080323841,158.89052886416002,22.48796204497134,843.1911065801552,172.543814992824,54.888648995912426,-32.400686950941086,True,True,False
1055,4.966629743479045,3.5593611240722076,53.68705926960279,0.7517000740188796,0.9532984518287697,27.762637100025156,16.267659167211324,5.873698043450193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B,160.224486433654,213.64296553134835,96.30443992406035,139.83069855253058,199.02765102115129,8.380966828101243,87.92347309595911,False,False,False
1056,5.502691740445739,3.349657298545824,72.38549724615598,0.057464001423884414,0.35597664807584806,96.79931031999311,72.52492320491417,40.348279504094144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,940.451195755734,896.7260145232322,115.07062994001961,840.8530816101525,836.0975865273504,86.96623007125999,28.10439986875962,True,True,False
1057,5.496074376553436,2.9056968150976434,9.493621588862567,0.5531856070096203,0.27979981579524726,35.17234029282066,30.162295626623624,9.47426797837496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,D,423.309123748518,325.9977058196726,58.10596698919689,257.87548179388233,238.53527834811544,16.311575995444,41.79439099375289,True,True,False
1058,9.446062590225818,4.309053740826071,3.0066910083188514,0.32826064524172716,0.46783159204234315,91.51854903851316,32.595534248787374,2.64374325731469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,843.3057139440382,779.0529854294399,-4.2141767127613745,885.8231303819128,798.4483504931286,4.2438092244323355,-8.45798593719371,True,True,False
1059,8.889142941346213,5.054890972750705,99.21875854213937,0.44954730374613683,0.32684889102083836,96.81090583304369,42.47354682777831,96.08152092120059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,D,1308.1950546697865,1233.2854415449272,74.80761891200456,1835.1415499819793,1532.9382989522162,162.87073826537738,-88.06311935337283,True,True,False
1060,1.262686257100698,0.519098366969909,28.527363363765257,0.7014650796854051,0.9299780539691318,17.813710006872054,16.33753705909202,0.03566072620584393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,D,34.19131506039955,23.303335285350776,132.3088746727976,22.672893911059358,18.568038947824135,2.0332022240663816,130.27567244873123,True,True,False
