,nu,nd,iA,beta,delta,Iu,Id,I0,ABCD,ABDC,ACBD,ACDB,ADBC,ADCB,BACD,BADC,BCAD,BCDA,BDAC,BDCA,CABD,CADB,CBAD,CBDA,CDAB,CDBA,DABC,DACB,DBAC,DBCA,DCAB,DCBA,A_win,B_win,C_win,D_win,winner
999,1.6788819941892141,0.7510164655135243,40.04509880811897,0.9015304444663631,0.49831613997021873,90.62486620812192,68.07833847702864,42.75896720516869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,D
1000,9.001571157133876,1.3754538477374323,51.18486016049022,0.170500074711455,0.9743950119369655,87.81914011821783,11.638926434925523,40.883217668547736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D
1001,9.835319427431436,9.691368673254194,29.914485926554278,0.4421514026228729,0.8226022806234462,74.13322245655671,24.273813529063894,31.127464797862324,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B
1002,7.189595170782353,0.7705207614529441,97.72983303873033,0.997111329656224,0.06215963722489848,70.90773056844967,45.79514039636455,53.135848200737065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,D
1003,6.183242948654987,5.388855196403128,51.14130698703578,0.3509238509748359,0.6234112852977691,93.36302176392441,13.620169732810016,73.37011579220375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,A
1004,2.8759171170409226,2.1506119930948375,56.82732622067619,0.09711230351254407,0.5702886078898121,26.52574770617784,17.186082858450334,17.171024930304835,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,A
1005,4.041520583046033,0.7206917115374456,46.03421286024633,0.4007874374077498,0.042902151398002464,65.6565875452381,11.776500732117057,25.54214888136309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D
1006,1.9364307023702354,1.8718633228398673,67.46229689353552,0.48898434966986526,0.7374831813458611,68.33794885237216,22.049533984534577,49.095504092818146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,A
1007,4.5972208799234915,2.5645003378578277,51.346072629905315,0.5163134816797226,0.27306432697254146,36.09513469712099,34.48324048427597,23.214892200649185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,D
1008,9.976692029291872,5.213243055030264,39.84581378975993,0.4275481536679979,0.22278547212088895,34.85641836626389,33.32617545380667,10.370388753069548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D
1009,7.897531335084707,4.589528106676771,95.81625586641286,0.08881221104320702,0.9757869927736298,76.18000958607696,12.771464956734825,9.388196086339583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B
1010,9.142358913638105,0.8437230742120694,67.00653295616266,0.22194307970621274,0.18819336583432444,88.42460776032871,26.39620916923966,62.8330047122403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D
1011,6.496075955709992,4.17032491221478,97.96537583684548,0.760372160750144,0.8524425236780255,62.87283854384147,49.11415778302932,31.682492596181156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B
1012,2.2573471507731457,1.144496398025836,97.33135951784733,0.5800406800189747,0.5828082475366402,51.77670222333739,45.01028045280846,5.348165040211583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D
1013,3.695285561180576,2.1150690116967183,78.3934277193203,0.3960152995520667,0.9234771722725371,94.65580125944172,9.670901392943698,2.7469376895372544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B
1014,9.602819272064774,2.9678828051288884,95.72388773809804,0.9602293152563138,0.6205342329889927,96.48906140905159,83.29016299864989,2.971298547654977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,D
1015,5.9140660607506135,1.8975180870419062,34.1098267864409,0.8313248152958583,0.5017801548270482,75.27935455904627,39.48732670870717,38.83499814271856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D
1016,7.548539481859335,6.546439922084045,44.99363664668965,0.21806302093291652,0.8345236710776696,90.90205806159638,18.320681226922776,52.06973077592788,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,A
1017,9.240896805568466,6.9745600895341395,76.51159362793655,0.6833848341464227,0.1046780997921204,49.14523945143237,47.77710825799175,28.99923966510197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,C
1018,8.986400799595405,0.6318997758264833,25.54838465983298,0.13444972839381408,0.3887950777311515,80.86536232590345,55.125784624472374,0.01126281002047369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D
1019,4.975522359314006,2.373470022705244,30.176342274339028,0.9106542263054197,0.7237435286875601,56.06305578202776,20.749471571442378,22.33008989933961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D
1020,9.97039205267728,4.677093454801362,32.09908943506975,0.49862428742013987,0.7857784548609617,70.57497222068754,0.30334461290570935,54.27927060387548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D
1021,3.2504918531279827,0.7389647670864841,99.702892886707,0.7049292582878561,0.945950201959635,69.70679465823632,54.97245244969863,36.35658074653857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D
1022,1.748065409961781,1.0278539405366505,40.99646106087233,0.03849945138480315,0.041759955481389444,97.56925020604147,89.51272257170116,62.570038708974785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D
1023,6.254664924023297,4.108047532133318,97.56930758271963,0.28009300119329095,0.14550667186665567,96.1120383545455,74.50280528796077,83.35874317576287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,C
1024,9.977404136776407,2.8870359794047107,81.0796812621906,0.6718668779800776,0.7023835800492831,88.34242129934249,19.924844098217388,76.04392363440222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D
1025,3.157638205172689,1.2693761455192543,75.52995194662883,0.9927765247729676,0.8520039057315023,68.87253589681109,12.10296695240336,32.444739044292035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D
1026,8.304702706570154,3.111887406279058,56.47968612808816,0.04629763154146671,0.480205140229078,76.90345919793188,18.282560446673422,26.32558349741926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D
1027,9.301690798609531,1.2776104429530488,35.21505982841002,0.5459450651966969,0.4250717932112926,87.92432034152642,4.431127174311166,38.2863281873703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D
1028,7.102025736013835,0.8132616639930879,60.999509665420604,0.13125068565691256,0.33193830474028263,55.709932616796344,29.8733066624434,7.4490665956320035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D
1029,7.665213807956301,3.080217830968693,32.58311967383044,0.6088904043334288,0.12197273295708533,96.2966780962374,36.08121975332741,41.77574373602846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D
1030,5.8105562054020865,4.556835779561733,22.63384632213882,0.702896124008824,0.47126645279982526,97.89498529710194,41.51053636384866,79.53150872307084,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,A
1031,4.299122706391415,4.200720674351005,52.43736581806456,0.4063236668829643,0.7414619186424346,85.72250808311944,44.36166783860699,0.7270564762533183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B
1032,7.5114921715650995,3.6139007187611263,74.35803019362824,0.774175078003985,0.41772237115428035,54.0192341164365,13.300089116229385,41.55823568106701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D
1033,9.653975859790432,1.8107058477687643,69.36719846390308,0.0395276402733189,0.06040496084206903,88.36295087123246,84.4863288311251,6.8820866138969095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D
1034,3.216321495104255,2.865411110042464,53.79891588689969,0.09721209865364888,0.2895284878340205,48.502190150000914,32.25600837203959,17.960691825447306,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,A
1035,7.832577746331961,1.240530647851732,13.046114325662206,0.34304570936849477,0.4443590692053345,52.294947452253346,40.04515816176648,4.858030287963855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,D
1036,8.622168302454252,1.373556758475245,71.44848361360584,0.7796930703410526,0.9761515228233787,65.78741540203443,34.97176181892737,50.854456782437275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D
1037,6.642950277542035,3.6819687451027328,2.4757361435824077,0.5421666468310352,0.9319130193801654,79.36857322399588,48.99237500184416,9.618299099699279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B
1038,8.803669357769785,4.931977664678817,33.19032215476606,0.5889994799280569,0.8492608215697262,57.14101295989173,12.564971199854625,6.426915436950386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B
1039,5.984179545198086,1.5857000380103459,44.1279023565507,0.8146443296950121,0.9596058732802459,94.93240747032863,25.33921016801338,11.520653396392566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D
1040,4.645022046590177,3.23623329810263,40.36492027832197,0.977427258498747,0.008387178457679445,52.34354031248435,24.493104202327565,11.69538950867186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,D
1041,6.346851649471292,3.1327328672610157,56.40511469135975,0.3323408162465825,0.20577887312305876,68.97672842411409,67.40785478673396,46.045950061409435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,D
1042,4.377688450253254,0.1139870634904172,48.15360317771123,0.5636078123341136,0.9074090527222537,89.16963980437902,63.391618993771225,85.6367196163192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D
1043,8.180899533200657,4.37071909780104,67.01007774735861,0.556307918038056,0.8858565686206106,70.0374319226921,29.559170770650887,17.15683609858204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,D
1044,2.7879371298060827,2.288817778203054,55.391926765115386,0.13518142667855937,0.40884953858034756,68.60115723091995,25.610479179177958,14.926404450596698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B
1045,7.77580274704733,2.3381255596891193,18.04304508084614,0.8311584761699534,0.04399959808786302,77.41395421830578,34.16397842435032,43.783567276411105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,D
1046,2.690004529368929,0.19723969580909717,51.43145880387211,0.5350249876661857,0.07620766678772894,86.60131529602134,42.43316916509766,50.09315860873686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D
1047,6.903510050696547,2.168586328186024,25.926340287726678,0.2529111208313516,0.4378350298500354,96.99177738342306,92.36657439094185,12.009385945841922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D
1048,2.3046381954792206,0.9154402506404224,48.44783256465174,0.858819606334065,0.6469399521320606,71.55947773842583,47.77238293478286,11.436131398351401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D
1049,5.176489712286035,3.7847594503975355,53.56036271942273,0.9257236735008757,0.8689910205465408,69.49457594220557,27.227186675278013,20.848138597554488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B
1050,7.417991589178494,3.9536378958248166,96.72118833391418,0.7237855009414514,0.2696041441679836,88.81773986357987,31.60425869539796,59.87959571995199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D
1051,6.717660104953591,1.2729571356967173,77.20085983424386,0.09190117044192336,0.2490791524614897,63.11209170174076,41.44775454982997,19.08761975911828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D
1052,3.6645299520343224,3.068556479424446,14.472852759650312,0.8644356444997875,0.9990353567224888,31.15017792456085,30.898993892091255,24.55464770759015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,A
1053,7.71649954115988,3.8789861905946466,55.137586165308996,0.08971738802225138,0.4948348584430855,73.06683141350473,71.79741426336612,34.071871940523614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D
1054,6.727994543444663,0.7806585742488881,38.77272413623275,0.6358427728874345,0.4602137226750762,95.69763195768381,47.61459032087557,33.959664572669126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D
1055,4.966629743479045,3.5593611240722076,53.68705926960279,0.7517000740188796,0.9532984518287697,27.762637100025156,16.267659167211324,5.873698043450193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B
1056,5.502691740445739,3.349657298545824,72.38549724615598,0.057464001423884414,0.35597664807584806,96.79931031999311,72.52492320491417,40.348279504094144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D
1057,5.496074376553436,2.9056968150976434,9.493621588862567,0.5531856070096203,0.27979981579524726,35.17234029282066,30.162295626623624,9.47426797837496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,D
1058,9.446062590225818,4.309053740826071,3.0066910083188514,0.32826064524172716,0.46783159204234315,91.51854903851316,32.595534248787374,2.64374325731469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D
1059,8.889142941346213,5.054890972750705,99.21875854213937,0.44954730374613683,0.32684889102083836,96.81090583304369,42.47354682777831,96.08152092120059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,D
1060,1.262686257100698,0.519098366969909,28.527363363765257,0.7014650796854051,0.9299780539691318,17.813710006872054,16.33753705909202,0.03566072620584393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,D
1061,3.4322893696535175,1.6892421735714047,3.82412857774872,0.9800813562367143,0.503039488485833,72.74180941169605,23.89352420570595,9.118811774127833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D
1062,8.626460043373967,5.38516780133115,79.50450026618357,0.32623665471487173,0.7756074049748561,80.92441567989658,64.8886414569796,79.87401129917131,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,A
1063,3.1895396498509765,2.1841799517848126,99.4838610190243,0.4739013485331445,0.3845917682126332,95.53301147250475,52.473959442842656,14.573991005254939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B
1064,3.6607653118368235,2.468663148836645,11.18774273612665,0.11582690505751125,0.15821291422638528,57.37033321432651,52.79540333529631,50.43254451646115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,C
1065,5.563581677556271,4.860732241028057,73.67833841785387,0.9975605156559125,0.09324280839648824,86.69758664653416,70.72667536056714,69.4018993744361,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,A
1066,9.52470454087194,4.760230687355529,16.489659847070314,0.9491814750118387,0.6711335645324749,62.009165507512854,35.26013945646296,3.970764561266704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D
1067,6.503218846126481,3.5404966262254067,35.88136480558137,0.3979548775239822,0.0018135133488543786,66.90327052764039,14.579609501603063,33.80178446191553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D
1068,8.93285286721589,6.8166200319107215,34.55069968837691,0.3611008025491469,0.2093543857059802,84.22006706945561,26.477270315607704,42.935712866946695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B
1069,4.294652645313698,3.099908450583677,53.88994525559648,0.3378372365217601,0.6245559792121532,98.21882204088917,37.38684068812456,63.08969540814603,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B
1070,8.292795212059708,2.447369957132466,31.138779857680767,0.8060116000134001,0.8530985218319395,68.72008769879514,29.763311608095687,21.65736900388332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D
1071,5.58155675087564,5.153949312616989,43.48319736866985,0.52970879517921,0.3803196435574838,68.36147141672984,43.47333497927727,64.07691961137051,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,A
1072,9.722508903287169,6.494708035135568,40.10333017928202,0.40380342177369943,0.3710504577895546,55.986898481772585,10.640068893053755,41.130231845486975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,D
1073,5.548079540202878,5.114533481355434,58.102066604757304,0.875060962875317,0.3759228028576581,74.67867847625129,44.274535119283684,40.07467607904118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,A
1074,7.3966004625911,1.0713477793790105,39.05417627015695,0.09308383000177156,0.5050290332949253,80.48357207440056,41.64989880278902,59.16505351258861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D
1075,9.862783596743943,6.792557303972746,22.660603257768443,0.940242574868688,0.7195538778991654,45.46856041975921,43.18657457535341,24.293431544151122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,A
1076,5.838396084967527,0.38898031568050606,85.59447084193312,0.29446233044319214,0.6590092428827634,48.91065547190886,16.67083336564844,23.482128166444582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D
